epoch,loss,accuracy,ratio
0,2.1688482761383057,17.239999771118164,0.9676190519633666
1,2.2418878078460693,26.53999900817871,0.9517411992096065
2,1.8986189365386963,26.31999969482422,0.9419319690090323
3,1.740346074104309,37.56999969482422,0.9844462261248395
4,1.7691864967346191,39.05999755859375,0.980418901455747
5,1.7344214916229248,37.27000045776367,0.9652927794011212
6,1.5908339023590088,43.709999084472656,0.9797286344035537
7,1.5271497964859009,47.21999740600586,0.925365945440681
8,1.883422613143921,40.189998626708984,0.966677612946772
9,1.526357889175415,47.86000061035156,0.943755298846037
10,1.5253244638442993,48.70000076293945,0.9646454158613125
11,1.51828134059906,49.529998779296875,0.9832954581412011
12,1.3655775785446167,54.5,0.9920938044501123
13,1.4729859828948975,53.349998474121094,0.9750975019880209
14,1.4334747791290283,53.189998626708984,0.951561739796254
15,1.3313705921173096,56.91999816894531,0.9697309024974506
16,1.3658312559127808,55.79999923706055,0.9338954482922955
17,1.3182477951049805,58.21999740600586,0.9737402569379904
18,1.3700976371765137,56.90999984741211,0.9683705960699772
19,1.379457950592041,57.72999954223633,0.9774817454212733
20,1.4037189483642578,57.119998931884766,0.9426024175179978
21,1.8176144361495972,45.79999923706055,0.9487068195607893
22,1.3973772525787354,56.53999710083008,0.9562421583547988
23,1.4062585830688477,53.89999771118164,0.9522803849619077
24,1.349188208580017,57.90999984741211,0.9649623839070888
25,1.352554440498352,58.57999801635742,0.958081559710963
26,1.3017932176589966,60.37999725341797,0.9641704933645204
27,1.529660940170288,53.87999725341797,0.8991750763512196
28,1.464093804359436,54.62999725341797,0.9345523613415263
29,1.4364378452301025,57.89999771118164,0.9639294639570349
30,1.4441193342208862,57.72999954223633,0.9793406682192642
31,1.3374840021133423,60.31999969482422,0.972025007605242
32,1.3481677770614624,59.65999984741211,0.9795161587592724
33,1.359392762184143,59.93000030517578,0.9619476127070852
34,1.3114383220672607,60.56999969482422,0.9880108264824973
35,1.2818694114685059,60.52000045776367,0.9854948205703236
36,1.4641388654708862,57.94999694824219,0.9395234708522493
37,1.3168812990188599,60.89999771118164,0.9580998370524759
38,1.2867226600646973,62.69999694824219,0.9859967960488002
39,1.312468409538269,61.709999084472656,0.9668649970504969
40,1.2661784887313843,60.63999938964844,0.9474313607985062
41,1.4930894374847412,58.6099967956543,0.9409781449098825
42,1.3190237283706665,61.709999084472656,0.9342735438067313
43,1.4397252798080444,60.40999984741211,0.9605009258659403
44,1.3692158460617065,57.61000061035156,0.9651318043646636
45,1.3728358745574951,60.63999938964844,0.9625912963922839
46,1.4520151615142822,59.47999954223633,0.9440498234362115
47,1.2892733812332153,63.119998931884766,0.9533034958193248
48,1.443570613861084,60.63999938964844,0.9690248169166125
49,1.3029640913009644,62.59000015258789,0.9683369906228907
50,1.2940492630004883,62.82999801635742,0.9623729163227512
51,1.3465301990509033,62.29999923706055,0.9655929148895173
52,1.327000379562378,60.66999816894531,0.9826599488185979
53,1.2373391389846802,63.97999954223633,0.9690386480603501
54,1.251091480255127,63.78999710083008,0.9777810513613858
55,1.4766260385513306,59.69999694824219,0.9792917603802616
56,1.3877582550048828,60.529998779296875,0.9241359773034881
57,1.3134520053863525,63.779998779296875,0.9806949259728446
58,1.405184030532837,62.30999755859375,0.9669123551685742
59,1.2996256351470947,62.8599967956543,0.9498173987435039
60,1.34817373752594,63.22999954223633,0.9650255272967216
61,1.3710129261016846,59.369998931884766,0.9427571751530162
62,1.3901933431625366,61.56999969482422,0.957876271516232
63,1.2647732496261597,63.69999694824219,0.9668244120632683
64,1.3015562295913696,63.25,0.9297653743218507
65,1.3287757635116577,62.39999771118164,0.9476722671394883
66,1.359603762626648,62.25,0.9807045908206249
67,1.332719087600708,62.369998931884766,0.9653701381796286
68,1.3500703573226929,63.31999969482422,0.96443251677207
69,1.3549015522003174,63.72999954223633,0.9662366676719427
70,1.4080485105514526,63.05999755859375,0.9721658062616491
71,1.3117223978042603,64.40999603271484,0.9383983626632061
72,1.4087780714035034,62.959999084472656,0.8949216223480264
73,1.3552148342132568,64.29999542236328,0.9649486923948966
74,1.4862676858901978,61.5099983215332,0.9335243263699259
75,1.319718599319458,64.66999816894531,0.9738495711142378
76,1.3331246376037598,64.33999633789062,0.9431652833405332
77,1.4541289806365967,61.1099967956543,0.9688612754153055
78,1.4345264434814453,62.8599967956543,0.9318299652704589
79,1.3210512399673462,64.43000030517578,0.952115465193234
80,1.4410642385482788,62.31999969482422,0.930839553354261
81,1.4280197620391846,62.529998779296875,0.9542024443067347
82,1.421891450881958,63.28999710083008,0.911827938850776
83,1.398328185081482,63.16999816894531,0.9550586735246881
84,1.4698846340179443,62.75,0.9478089283368736
85,1.4163589477539062,61.91999816894531,0.9322304694566493
86,1.3542786836624146,63.62999725341797,0.9444704841445386
87,1.5170520544052124,61.59000015258789,0.9634533994279654
88,1.3313943147659302,64.6500015258789,0.9739373604812954
89,1.5068718194961548,62.82999801635742,0.9623703309935808
90,1.4939063787460327,61.599998474121094,0.9359593941914363
91,1.2839086055755615,65.02999877929688,0.938991449381219
92,1.5102510452270508,62.959999084472656,0.9662947664673338
93,1.5671459436416626,62.439998626708984,0.9465042599403095
94,1.3467857837677002,64.97000122070312,0.9777609819305256
95,1.393949270248413,65.27999877929688,0.9730531453672957
96,1.4017083644866943,63.73999786376953,0.9774865105771208
97,1.4316872358322144,64.93000030517578,0.9709847997208034
98,1.4588576555252075,64.48999786376953,0.9482472389191275
99,1.4390941858291626,63.349998474121094,0.962888148849778
