epoch,loss,accuracy,ratio
0,2.2724878787994385,17.28999900817871,0.8221259255691918
1,3.926618814468384,15.779999732971191,0.7813553075122864
2,4.019494533538818,18.639999389648438,0.8402721590666479
3,1.618151068687439,48.72999954223633,0.9006769689498549
4,2.3179097175598145,43.959999084472656,0.8887551255809376
5,2.4529712200164795,39.43000030517578,0.8350375183408539
6,1.462121844291687,52.63999938964844,0.8863053948692918
7,1.2664908170700073,59.369998931884766,0.8378634074610124
8,0.9264559745788574,70.68999481201172,0.8119019076087247
9,0.6943140029907227,77.5,0.9249653330688
10,0.4900721609592438,84.11000061035156,0.8711687265252506
11,0.46045517921447754,84.41999816894531,0.7175808610837466
12,0.758994996547699,81.33000183105469,0.8431823381558051
13,0.44793450832366943,83.36000061035156,0.720787821474308
14,0.9046264886856079,78.47000122070312,0.7635258342726101
15,0.38231968879699707,87.72999572753906,0.854553797986668
16,0.3615042269229889,86.8699951171875,0.8223298649318971
17,0.5412012338638306,81.97999572753906,0.7909194813685111
18,0.34935179352760315,87.12999725341797,0.8171481236993267
19,0.1692865639925003,94.98999786376953,0.8952358739533672
20,0.1792018562555313,94.36000061035156,0.8557007388379106
21,0.16195879876613617,94.82999420166016,0.8577014668688056
22,0.19328460097312927,93.79000091552734,0.7751952151955763
23,0.18636882305145264,93.93000030517578,0.7578493359915629
24,0.1753726452589035,93.75999450683594,0.9025020476571669
25,0.2050352245569229,92.8499984741211,0.8794058680575263
26,0.1285419464111328,95.91999816894531,0.7561465969588884
27,0.18428592383861542,93.75,0.8132703340440904
28,0.188104048371315,93.36000061035156,0.5759186246257031
29,0.165114164352417,94.43999481201172,0.9057803344617571
30,0.1330171376466751,95.63999938964844,0.9566976839015324
31,0.1320616900920868,95.69999694824219,0.7603785679753204
32,0.1752072125673294,93.65999603271484,0.8246861054200758
33,0.16283677518367767,94.56999969482422,0.8540675765215363
34,0.10983804613351822,96.3699951171875,0.820921738566661
35,0.20665279030799866,92.75,0.8210922938552044
36,0.23202404379844666,91.98999786376953,0.8164583579913014
37,0.147817924618721,95.54000091552734,0.7797789746309025
38,0.10541408509016037,96.6199951171875,0.8777119915990065
39,0.091770701110363,97.12999725341797,0.8869372195489613
40,0.16267052292823792,94.11000061035156,0.7082813238496308
41,0.10184195637702942,96.70999908447266,0.8199672594963171
42,0.10079458355903625,96.41999816894531,0.781166358999551
43,0.09310197085142136,97.11000061035156,0.8677195452381179
44,0.08760947734117508,97.07999420166016,0.8444600253298807
45,0.08401526510715485,97.08999633789062,0.9548544782946388
46,0.13108417391777039,95.56999969482422,0.8980115078577033
47,0.305021733045578,89.75,0.835616676702496
48,0.15847374498844147,94.68000030517578,0.7935621306283994
49,0.18037813901901245,93.54000091552734,0.883368419318426
