epoch,loss,accuracy,ratio
0,0.35238155722618103,89.25,0.9480103642431857
1,0.20783647894859314,93.55999755859375,0.993053199244181
2,0.15683048963546753,95.13999938964844,0.991066757902909
3,0.12877260148525238,96.18999481201172,0.9723821318219509
4,0.10854095220565796,96.72999572753906,0.9932603483606
5,0.09608732908964157,97.0199966430664,0.983203524723075
6,0.08770345896482468,97.3699951171875,0.995951982442354
7,0.0847211554646492,97.48999786376953,0.9681728542056565
8,0.0779077336192131,97.66999816894531,0.9910998403918823
9,0.07456270605325699,97.79000091552734,0.9172879665797656
10,0.07224814593791962,97.82999420166016,0.9724840990318253
11,0.06658665835857391,98.07999420166016,0.9845288679586903
12,0.06593214720487595,98.00999450683594,0.977531675006779
13,0.06260552257299423,98.18000030517578,0.9703045250032578
14,0.06135311350226402,98.15999603271484,0.9793330487042576
15,0.060702845454216,98.22999572753906,0.9906896803983519
16,0.05949057638645172,98.22000122070312,0.9813941078376239
17,0.05735601857304573,98.19999694824219,0.9458460577861214
18,0.05600554868578911,98.27999877929688,0.9794624313818914
19,0.05272519588470459,98.40999603271484,0.9627769653127036
20,0.052772361785173416,98.36000061035156,0.9827686907654034
21,0.05371793732047081,98.31999969482422,0.9888100627490541
22,0.054107844829559326,98.30999755859375,0.9942482843597571
23,0.052433326840400696,98.3699951171875,0.9820621004108553
24,0.051709819585084915,98.43000030517578,0.9839787349413575
25,0.04939659312367439,98.52999877929688,0.990432379498608
26,0.04993084445595741,98.61000061035156,0.9686493864315828
27,0.0488528311252594,98.5,0.9689447281541262
28,0.048894356936216354,98.54999542236328,0.9795472215209933
29,0.0500900037586689,98.52999877929688,0.9759985576744321
30,0.04823579639196396,98.52999877929688,0.975572833368626
31,0.045724138617515564,98.6199951171875,0.9944503359563092
32,0.043950773775577545,98.66999816894531,0.9897288660215947
33,0.04434091970324516,98.68999481201172,0.9844354278333851
34,0.04545730724930763,98.66999816894531,0.954998580044308
35,0.04557928815484047,98.65999603271484,0.9897538599748054
36,0.04642364755272865,98.62999725341797,0.9854897131987913
37,0.0445382222533226,98.66999816894531,0.9874386870713745
38,0.04442233592271805,98.61000061035156,0.9935385556180322
39,0.04287267476320267,98.65999603271484,0.9789070710120776
40,0.04169176146388054,98.79999542236328,0.9671924377871746
41,0.0406201109290123,98.82999420166016,0.9373494367694757
42,0.041522108018398285,98.7699966430664,0.9237821303634287
43,0.04148605093359947,98.72000122070312,0.9899656020158903
44,0.04202546551823616,98.72000122070312,0.9891689901952236
45,0.04140261188149452,98.79999542236328,0.9579521870835862
46,0.041116125881671906,98.75999450683594,0.9750411421349423
47,0.0410398431122303,98.77999877929688,0.9860370317867676
48,0.040709882974624634,98.79999542236328,0.9704863932235369
49,0.03986861929297447,98.79999542236328,0.9901667119599734
