epoch,loss,accuracy,ratio
0,1.0530847311019897,64.6500015258789,0.8819344628805756
1,0.33876097202301025,89.75999450683594,0.8917864909687951
2,0.3133004605770111,89.66999816894531,0.9258029772846196
3,0.22455251216888428,93.37999725341797,0.8932701790493515
4,0.3060188591480255,89.87999725341797,0.9506635422752909
5,0.30730941891670227,89.02999877929688,0.9150129839074205
6,0.16008006036281586,95.18000030517578,0.8428073950997498
7,0.1726527214050293,94.58999633789062,0.922255476273487
8,0.18867890536785126,94.25999450683594,0.8465744788414232
9,0.1465616524219513,95.68000030517578,0.9406731492762227
10,0.11083617806434631,96.73999786376953,0.8747400483977361
11,0.1609170287847519,94.93999481201172,0.908613449336246
12,0.08408281207084656,97.2699966430664,0.8944180184380209
13,0.10614828765392303,96.97000122070312,0.7893728207895193
14,0.12773360311985016,96.07999420166016,0.8352623055365016
15,0.07719342410564423,97.48999786376953,0.7898621530004861
16,0.08413571864366531,97.4000015258789,0.8021656242351066
17,0.08180581778287888,97.61000061035156,0.9032789105673071
18,0.0736994594335556,97.6500015258789,0.9035167071583211
19,0.06444056332111359,98.02999877929688,0.8633141678110349
20,0.08377349376678467,97.4000015258789,0.9499358150533065
21,0.06947876513004303,97.79999542236328,0.8723067982884188
22,0.06921832263469696,97.72000122070312,0.7455819438237474
23,0.0683939978480339,97.8499984741211,0.9387145540205898
24,0.10613708198070526,96.88999938964844,0.8759870293678222
25,0.057672858238220215,98.06999969482422,0.8355336491214297
26,0.050820816308259964,98.36000061035156,0.8784999510964518
27,0.05145537108182907,98.27999877929688,0.8960746553783395
28,0.07442942261695862,97.88999938964844,0.8130330133107274
29,0.062168750911951065,98.08999633789062,0.8663819802478351
30,0.06216574087738991,98.04999542236328,0.8547454631827079
31,0.06658070534467697,97.88999938964844,0.9001688750698963
32,0.0547686330974102,98.18000030517578,0.9325241839840657
33,0.06092480942606926,98.12999725341797,0.8970041858743176
34,0.05235330015420914,98.27999877929688,0.8705808725377051
35,0.04914833977818489,98.43999481201172,0.8883887869846836
36,0.04899629205465317,98.33999633789062,0.7664331164329045
37,0.057622674852609634,98.22000122070312,0.9403062740847203
38,0.05413743108510971,98.2699966430664,0.9260844408167255
39,0.04657604545354843,98.52999877929688,0.9169541430722105
40,0.06460144370794296,98.05999755859375,0.7535892485881501
41,0.04895192012190819,98.43000030517578,0.8315905301730081
42,0.05622178316116333,98.12999725341797,0.8818402932964228
43,0.07590996474027634,97.75999450683594,0.8355342732208216
44,0.04483862221240997,98.48999786376953,0.9093841315960455
45,0.050466302782297134,98.3699951171875,0.9048329180539001
46,0.04858938604593277,98.5999984741211,0.8934794743839269
47,0.08694308996200562,97.25999450683594,0.8986354403387183
48,0.054778892546892166,98.29000091552734,0.8326541937638576
49,0.04617089778184891,98.55999755859375,0.8269223025389901
