epoch,loss,accuracy,ratio
0,1.1542127132415771,65.43999481201172,0.8087432680075993
1,0.35281243920326233,89.15999603271484,0.9207111873024211
2,0.32385456562042236,89.1500015258789,0.8974253003094776
3,0.24728676676750183,92.54000091552734,0.9212264252639447
4,0.3187471330165863,89.55999755859375,0.9022709510789325
5,0.3511213958263397,88.15999603271484,0.9453054568263145
6,0.1696927547454834,94.82999420166016,0.9258561514419814
7,0.18494215607643127,94.18000030517578,0.894334744008782
8,0.1936303973197937,94.06999969482422,0.8835894871020864
9,0.13253721594810486,96.22000122070312,0.9107206077483123
10,0.11217409372329712,96.66999816894531,0.8950409624332744
11,0.19835719466209412,93.47000122070312,0.9022550047939146
12,0.08969728648662567,96.88999938964844,0.8473154231468133
13,0.11430953443050385,96.66999816894531,0.8687279889066618
14,0.15574991703033447,95.23999786376953,0.7626735811880149
15,0.08148258179426193,97.47000122070312,0.8136364987235272
16,0.09002483636140823,97.18999481201172,0.8470756415281095
17,0.08726296573877335,97.41999816894531,0.9414801631770389
18,0.07433786988258362,97.6500015258789,0.8526024681164612
19,0.07231206446886063,97.75,0.8854509240535234
20,0.07266877591609955,97.72999572753906,0.9046271646403273
21,0.0780167430639267,97.63999938964844,0.8988175122344054
22,0.07389455288648605,97.5999984741211,0.771096256662191
23,0.07396826148033142,97.68000030517578,0.9562908680321752
24,0.18309307098388672,94.57999420166016,0.9142828592581927
25,0.0767236053943634,97.48999786376953,0.8765787313851666
26,0.058793336153030396,98.0,0.881507215586243
27,0.05764283612370491,98.06999969482422,0.9019165563474798
28,0.08422408252954483,97.45999908447266,0.8570126372798232
29,0.0660686269402504,97.8699951171875,0.8734173849436307
30,0.06273151189088821,98.0,0.9569306808291095
31,0.07790998369455338,97.5999984741211,0.8270142795032317
32,0.0588090643286705,98.0999984741211,0.9204609896043273
33,0.06417366117238998,97.9000015258789,0.8612817790607228
34,0.05634426325559616,98.20999908447266,0.9116467905254515
35,0.05164089798927307,98.32999420166016,0.8938985357915187
36,0.0518542118370533,98.29000091552734,0.7183944221565295
37,0.10890528559684753,96.5,0.9230481255109784
38,0.06273844093084335,98.02999877929688,0.8846583190229153
39,0.05013233795762062,98.37999725341797,0.9392931834911514
40,0.06642531603574753,97.97000122070312,0.8572984752195013
41,0.051114946603775024,98.3499984741211,0.8881408168626375
42,0.0534341000020504,98.33999633789062,0.9224079463809707
43,0.07369595021009445,97.72999572753906,0.886544916376279
44,0.04717451333999634,98.40999603271484,0.9043757006496366
45,0.05025416240096092,98.43000030517578,0.8213811946309785
46,0.04951624572277069,98.43999481201172,0.9178297502234954
47,0.05595190450549126,98.19999694824219,0.9118819748281933
48,0.055131688714027405,98.20999908447266,0.8845065208663873
49,0.04715724289417267,98.54000091552734,0.8614537177747064
