epoch,loss,accuracy,ratio
0,2.289419174194336,20.619998931884766,0.8395020551748384
1,3.7894866466522217,14.9399995803833,0.7577697932285884
2,4.12105131149292,19.309999465942383,0.8383464087785074
3,1.569031834602356,54.27000045776367,0.8765056085583406
4,1.804640293121338,46.849998474121094,0.845875035400595
5,2.2581539154052734,41.16999816894531,0.8017186912637547
6,1.3012800216674805,57.04999923706055,0.82905016559845
7,1.1578477621078491,62.029998779296875,0.8836636243931294
8,0.8999948501586914,71.01000213623047,0.8772382742779913
9,0.7722610831260681,72.97000122070312,0.8353514137831124
10,0.48556265234947205,84.52999877929688,0.8354644125491918
11,0.42124634981155396,85.79000091552734,0.8033645750349696
12,0.8232988119125366,80.72999572753906,0.8364188471229397
13,0.5163969397544861,81.04999542236328,0.8496311758819006
14,1.0901899337768555,76.40999603271484,0.7236979407134553
15,0.40389612317085266,87.00999450683594,0.7448597414441602
16,0.39383721351623535,86.04999542236328,0.6503812428986286
17,0.581038236618042,80.48999786376953,0.7267500118290662
18,0.37581509351730347,86.1500015258789,0.8320653730393069
19,0.17414617538452148,94.6199951171875,0.8773448657147513
20,0.21492061018943787,93.05999755859375,0.7627701876047045
21,0.16868765652179718,94.80999755859375,0.8456386382907227
22,0.18320590257644653,94.16999816894531,0.8621776566584479
23,0.1790948063135147,93.94999694824219,0.8625619516760632
24,0.1830049753189087,93.68999481201172,0.8108358707060965
25,0.2179843783378601,92.20999908447266,0.8168200405869331
26,0.13359995186328888,95.75,0.8240766494795189
27,0.22352029383182526,92.25,0.8142479413864957
28,0.19627806544303894,93.07999420166016,0.7738029277663099
29,0.15778717398643494,94.29999542236328,0.8291203551340888
30,0.12248717248439789,95.98999786376953,0.9173138029826087
31,0.1315218061208725,95.6500015258789,0.7952941991755842
32,0.1732497364282608,93.8699951171875,0.9076994962989733
33,0.18077895045280457,94.07999420166016,0.8586345061636983
34,0.1257319152355194,95.87999725341797,0.8054964854544437
35,0.20818139612674713,92.97000122070312,0.7329806781710644
36,0.12521250545978546,95.72000122070312,0.8809971366918724
37,0.1036936417222023,96.68999481201172,0.9110322122322577
38,0.09485630691051483,96.91999816894531,0.8871844285179462
39,0.0864105373620987,97.05999755859375,0.8757370040859691
40,0.16762690246105194,94.04999542236328,0.7807431431965248
41,0.09097112715244293,97.1199951171875,0.9155736438168631
42,0.0879516527056694,97.04999542236328,0.7960109679676117
43,0.08982397615909576,97.12999725341797,0.8266587931767619
44,0.09185148030519485,97.05999755859375,0.8616709836380297
45,0.1186721920967102,95.90999603271484,0.8945792164813372
46,0.1759771853685379,93.93999481201172,0.8634157772979535
47,0.3768794536590576,87.91999816894531,0.8947793588666689
48,0.15759170055389404,94.57999420166016,0.7489499832713684
49,0.18674726784229279,93.37999725341797,0.9004025239071498
