epoch,loss,accuracy,ratio
0,0.3266620635986328,90.36000061035156,0.8883473493244598
1,0.20294177532196045,94.00999450683594,0.979904380526395
2,0.15857306122779846,95.25999450683594,0.9672206429149863
3,0.13163375854492188,96.02999877929688,0.9905467783334061
4,0.11196915060281754,96.57999420166016,0.9760919297825189
5,0.09652004390954971,97.0,0.9886342629941508
6,0.08828777819871902,97.25,0.9930863452087847
7,0.08433439582586288,97.3699951171875,0.9872649992067278
8,0.07816329598426819,97.54999542236328,0.9705804879846541
9,0.07226672023534775,97.81999969482422,0.9624595395880429
10,0.070111483335495,97.8499984741211,0.9925087008084018
11,0.06432133913040161,98.0199966430664,0.9594177973998427
12,0.06435857713222504,98.02999877929688,0.9731111783961173
13,0.061044447124004364,98.12999725341797,0.9894997588916539
14,0.05826792120933533,98.18000030517578,0.9813885898889884
15,0.05826646834611893,98.18000030517578,0.9862022330845444
16,0.05690706893801689,98.22000122070312,0.9833370844806659
17,0.05387647822499275,98.18000030517578,0.989526734915768
18,0.05217745900154114,98.27999877929688,0.977368105189141
19,0.048764247447252274,98.5199966430664,0.9935761223432227
20,0.04877348616719246,98.54999542236328,0.9813039194261273
21,0.04890923947095871,98.44999694824219,0.9699708135681203
22,0.04793297499418259,98.52999877929688,0.9933343864531365
23,0.04743976518511772,98.54000091552734,0.9845533576114135
24,0.048593275249004364,98.50999450683594,0.9604963604942268
25,0.046019699424505234,98.56999969482422,0.9734930788954531
26,0.046837449073791504,98.58999633789062,0.9644381778046021
27,0.04459676519036293,98.57999420166016,0.9906584462260236
28,0.044971268624067307,98.5999984741211,0.9860768487545541
29,0.045771509408950806,98.56999969482422,0.9875872354662651
30,0.04396447911858559,98.68000030517578,0.962945031258992
31,0.042116109281778336,98.6199951171875,0.9760153181103036
32,0.04010918363928795,98.70999908447266,0.9772768946428944
33,0.04162879288196564,98.68000030517578,0.9887878481021836
34,0.04041685536503792,98.73999786376953,0.98121498599632
35,0.041136234998703,98.68999481201172,0.9957066760560688
36,0.04237322509288788,98.70999908447266,0.9471660054332457
37,0.041147153824567795,98.65999603271484,0.9815921363103506
38,0.040901049971580505,98.79999542236328,0.9785835693187493
39,0.03948510065674782,98.70999908447266,0.9545222866914809
40,0.03848041221499443,98.81999969482422,0.9693313618021886
41,0.03735588490962982,98.79000091552734,0.9601636120429053
42,0.03749455139040947,98.82999420166016,0.9829727495180263
43,0.03657599166035652,98.8699951171875,0.9898949702800826
44,0.03835610672831535,98.82999420166016,0.9655861260819913
45,0.03703165054321289,98.87999725341797,0.9653515694263259
46,0.03727955371141434,98.86000061035156,0.9746058522298512
47,0.03815486282110214,98.82999420166016,0.9912504449588766
48,0.03726516291499138,98.8499984741211,0.9673829248059597
49,0.03720440715551376,98.79000091552734,0.976223899283516
