epoch,loss,accuracy,ratio
0,2.4019112586975098,17.969999313354492,0.7996641368123925
1,3.396151065826416,17.510000228881836,0.7880543407344686
2,4.422509670257568,18.3799991607666,0.8351678955305243
3,1.6836447715759277,47.38999938964844,0.8884524425219813
4,2.316859006881714,45.88999938964844,0.8823237260617919
5,2.4665913581848145,38.91999816894531,0.8144546348056213
6,1.6801841259002686,44.54999923706055,0.871213801873002
7,1.2561086416244507,59.279998779296875,0.8932164518823899
8,1.4136987924575806,57.28999710083008,0.8965661484637973
9,0.733470618724823,78.75,0.9182361588444045
10,0.8126780986785889,69.22999572753906,0.8198622853030929
11,0.7521906495094299,73.0199966430664,0.8894608592119614
12,0.8722140789031982,77.3499984741211,0.7632816615227833
13,0.4764363169670105,82.25999450683594,0.8609187158160557
14,1.0475361347198486,75.05999755859375,0.8203320838901076
15,0.3657524585723877,89.65999603271484,0.70799443189588
16,0.39126795530319214,86.1500015258789,0.845716978182757
17,0.682837724685669,79.68999481201172,0.7800802850139594
18,0.39291006326675415,85.5199966430664,0.8568569342932852
19,0.17386001348495483,94.77999877929688,0.8895434718192298
20,0.19022689759731293,93.79000091552734,0.8500440126101654
21,0.16209924221038818,94.8499984741211,0.7936997616480105
22,0.1754005253314972,94.68999481201172,0.7039814725159071
23,0.17359042167663574,94.29000091552734,0.803586486306419
24,0.17203399538993835,93.9000015258789,0.8836581226239484
25,0.168054461479187,94.4000015258789,0.8806088865800837
26,0.13565559685230255,95.66999816894531,0.8106562140692927
27,0.20815658569335938,92.93000030517578,0.794659308700433
28,0.18656083941459656,93.19999694824219,0.7426077056195476
29,0.16371522843837738,94.20999908447266,0.8360729656952909
30,0.1474076360464096,95.55999755859375,0.9521863914707959
31,0.14167898893356323,95.33999633789062,0.8653039314187371
32,0.17609615623950958,93.4000015258789,0.8752027147075139
33,0.15120451152324677,95.0199966430664,0.8679718700128858
34,0.10698442161083221,96.68000030517578,0.8299550489186728
35,0.20726995170116425,92.90999603271484,0.8018920687724129
36,0.12233506143093109,95.87999725341797,0.7697809452882513
37,0.10314139723777771,96.72000122070312,0.8845048935522687
38,0.09821311384439468,96.69999694824219,0.8904493296291026
39,0.08437419682741165,97.29000091552734,0.9491334028127484
40,0.14903858304023743,94.68999481201172,0.7099427904114614
41,0.09532708674669266,96.97999572753906,0.8820510451936825
42,0.09275931119918823,96.68000030517578,0.8127452842545294
43,0.09062834829092026,97.18000030517578,0.8724348296461285
44,0.08345325291156769,97.54999542236328,0.7833611603968906
45,0.08663097769021988,97.0,0.9225926634035774
46,0.1260974109172821,95.72000122070312,0.865648806455118
47,0.31651225686073303,89.70999908447266,0.8660628932902233
48,0.15728121995925903,94.72999572753906,0.8867584488793322
49,0.20664812624454498,92.82999420166016,0.929928097444984
